ID,Trajectory,Speed Change,Direction Change,Speed,Cluster
163.0,6.0,0.08,0.25,0.2,1
163.0,6.0,-0.26,0.5300000000000002,0.28,1
163.0,6.0,-0.02,0.0,0.02,1
163.0,6.0,0.17,-0.6200000000000001,0.0,1
163.0,6.0,-0.17,0.0,0.17,1
163.0,6.0,0.75,-0.76,0.0,1
163.0,6.0,0.0,-1.76,0.75,1
163.0,6.0,-0.69,1.89,0.75,1
163.0,7.0,-1.2399999999999998,-0.2099999999999999,1.38,2
163.0,7.0,0.85,-0.06,0.14,2
163.0,7.0,-0.91,2.6531853071795863,0.99,2
163.0,7.0,-0.08,0.0,0.08,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.06,-1.0231853071795864,0.0,2
163.0,7.0,0.2,-2.75,0.06,2
163.0,7.0,-0.26,0.0,0.26,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.1,1.03,0.0,2
163.0,7.0,0.61,-0.44,0.1,2
163.0,7.0,0.0,-0.2,0.71,2
163.0,7.0,-0.5499999999999999,2.09,0.71,2
163.0,7.0,0.4,-2.38,0.16,2
163.0,7.0,-0.4,0.29,0.56,2
163.0,7.0,0.0199999999999999,-0.46,0.16,2
163.0,7.0,-0.16,0.46,0.18,2
163.0,7.0,0.38,2.21,0.02,2
163.0,7.0,-0.18,-0.73,0.4,2
163.0,7.0,-0.12,1.02,0.22,2
163.0,7.0,-0.03,-0.3399999999999998,0.1,2
163.0,7.0,0.29,-0.5300000000000002,0.07,2
163.0,7.0,-0.36,0.0,0.36,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.04,1.0500000000000005,0.0,2
163.0,7.0,-0.04,0.0,0.04,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.16,0.4599999999999999,0.0,2
163.0,7.0,0.1899999999999999,-2.31,0.16,2
163.0,7.0,-0.29,-2.08,0.35,2
163.0,7.0,-0.06,0.0,0.06,2
163.0,7.0,0.56,-0.98,0.0,2
163.0,7.0,0.1699999999999999,2.51,0.56,2
163.0,7.0,-0.69,-0.28,0.73,2
163.0,7.0,0.0,-1.57,0.04,2
163.0,7.0,-0.04,0.0,0.04,2
163.0,7.0,0.08,1.33,0.0,2
163.0,7.0,0.2299999999999999,-2.6399999999999997,0.08,2
163.0,7.0,0.33,3.1,0.31,2
163.0,7.0,-0.5,2.78,0.64,2
163.0,7.0,-0.14,0.0,0.14,2
163.0,7.0,0.18,-2.78,0.0,2
163.0,7.0,-0.18,0.0,0.18,2
163.0,7.0,0.14,0.5700000000000001,0.0,2
163.0,7.0,-0.06,0.78,0.14,2
163.0,7.0,-0.04,-1.11,0.08,2
163.0,7.0,0.0,-0.46,0.04,2
163.0,7.0,0.16,-2.72,0.04,2
163.0,7.0,-0.03,-2.6131853071795863,0.2,2
163.0,7.0,-0.17,0.0,0.17,2
163.0,7.0,0.22,1.0,0.0,2
163.0,7.0,-0.2,-0.3799999999999999,0.22,2
163.0,7.0,0.09,2.763185307179586,0.02,2
163.0,7.0,0.11,0.8399999999999999,0.11,2
163.0,7.0,-0.16,3.0,0.22,2
163.0,7.0,0.16,1.16,0.06,2
163.0,7.0,-0.12,0.0900000000000003,0.22,2
163.0,7.0,0.13,0.6631853071795861,0.1,2
163.0,7.0,0.1899999999999999,-2.5231853071795864,0.23,2
163.0,7.0,-0.3,-2.69,0.42,2
163.0,7.0,-0.12,0.0,0.12,2
163.0,7.0,0.28,2.0999999999999996,0.0,2
163.0,7.0,-0.28,0.0,0.28,2
163.0,7.0,0.04,2.45,0.0,2
163.0,7.0,0.4,1.9931853071795864,0.04,2
163.0,7.0,0.1,2.17,0.44,2
163.0,7.0,0.0499999999999999,-0.45,0.54,2
163.0,7.0,-0.4499999999999999,-2.14,0.59,2
163.0,7.0,0.3299999999999999,-2.1131853071795863,0.14,2
163.0,7.0,-0.4399999999999999,-0.2400000000000002,0.47,2
163.0,7.0,-0.03,0.0,0.03,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.0,0.0,0.0,2
163.0,7.0,0.88,-0.8799999999999999,0.0,2
163.0,7.0,-0.84,0.09,0.88,2
163.0,7.0,1.05,-0.2199999999999999,0.04,2
163.0,8.0,-0.1799999999999999,-0.31,1.26,2
163.0,8.0,-0.8800000000000001,0.3799999999999999,1.08,2
163.0,8.0,0.24,2.1831853071795866,0.2,2
163.0,8.0,-0.44,0.0,0.44,2
163.0,8.0,0.28,-0.05,0.0,2
163.0,8.0,-0.25,-1.9831853071795864,0.28,2
163.0,8.0,-0.03,0.0,0.03,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.04,-0.33,0.0,2
163.0,8.0,-0.04,0.0,0.04,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.67,-2.67,0.0,2
163.0,8.0,-0.6100000000000001,1.4300000000000002,0.67,2
163.0,8.0,0.56,1.01,0.06,2
163.0,8.0,-0.6,-0.2299999999999999,0.62,2
163.0,8.0,0.06,1.8131853071795865,0.02,2
163.0,8.0,-0.05,2.11,0.08,2
163.0,8.0,-0.03,0.0,0.03,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.12,-1.3199999999999998,0.0,2
163.0,8.0,0.1,-2.6031853071795865,0.12,2
163.0,8.0,-0.11,-0.3800000000000001,0.22,2
163.0,8.0,-0.11,0.0,0.11,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.28,2.0931853071795867,0.0,2
163.0,8.0,0.2299999999999999,0.2200000000000002,0.28,2
163.0,8.0,-0.38,-1.2531853071795869,0.51,2
163.0,8.0,0.1,-2.91,0.13,2
163.0,8.0,0.17,0.35,0.23,2
163.0,8.0,-0.3,0.31,0.4,2
163.0,8.0,0.74,-0.55,0.1,2
163.0,8.0,-0.55,1.84,0.84,2
163.0,8.0,0.12,1.1,0.29,2
163.0,8.0,-0.35,1.5331853071795862,0.41,2
163.0,8.0,-0.06,0.0,0.06,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.03,-1.5631853071795865,0.0,2
163.0,8.0,0.17,-0.1499999999999999,0.03,2
163.0,8.0,-0.2,0.0,0.2,2
163.0,8.0,0.03,-3.0,0.0,2
163.0,8.0,-0.0099999999999999,-0.78,0.03,2
163.0,8.0,0.0,1.57,0.02,2
163.0,8.0,-0.02,0.0,0.02,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.69,-0.62,0.0,2
163.0,8.0,-0.59,0.42,0.69,2
163.0,8.0,0.3199999999999999,2.39,0.1,2
163.0,8.0,-0.39,0.1699999999999999,0.42,2
163.0,8.0,0.27,0.04,0.03,2
163.0,8.0,-0.3,0.0,0.3,2
163.0,8.0,0.02,-0.8299999999999998,0.0,2
163.0,8.0,-0.02,0.0,0.02,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.02,1.57,0.0,2
163.0,8.0,0.0099999999999999,2.353185307179586,0.02,2
163.0,8.0,0.08,-3.1331853071795863,0.03,2
163.0,8.0,-0.11,0.0,0.11,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.11,-1.17,0.0,2
163.0,8.0,0.11,0.29,0.11,2
163.0,8.0,-0.22,0.0,0.22,2
163.0,8.0,0.02,1.66,0.0,2
163.0,8.0,0.18,-1.57,0.02,2
163.0,8.0,-0.14,-3.14,0.2,2
163.0,8.0,0.06,2.98,0.06,2
163.0,8.0,-0.09,2.5131853071795867,0.12,2
163.0,8.0,-0.03,0.0,0.03,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.04,-2.8131853071795865,0.0,2
163.0,8.0,-0.04,0.0,0.04,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.04,-2.22,0.0,2
163.0,8.0,0.0199999999999999,-0.4599999999999999,0.04,2
163.0,8.0,-0.06,0.0,0.06,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.08,0.78,0.0,2
163.0,8.0,-0.08,0.0,0.08,2
163.0,8.0,0.04,1.25,0.0,2
163.0,8.0,-0.01,-1.25,0.04,2
163.0,8.0,0.63,-0.1699999999999999,0.03,2
163.0,8.0,0.0599999999999999,-3.0231853071795864,0.66,2
163.0,8.0,-0.7,-0.7299999999999998,0.72,2
163.0,8.0,0.2,0.5900000000000001,0.02,2
163.0,8.0,-0.18,-1.7000000000000002,0.22,2
163.0,8.0,0.49,2.08,0.04,2
163.0,8.0,-0.41,-0.4300000000000001,0.53,2
163.0,8.0,0.08,-0.3399999999999998,0.12,2
163.0,8.0,-0.2,0.0,0.2,2
163.0,8.0,0.14,-1.91,0.0,2
163.0,8.0,-0.12,-3.003185307179586,0.14,2
163.0,8.0,0.31,2.953185307179586,0.02,2
163.0,8.0,-0.33,0.0,0.33,2
163.0,8.0,0.22,2.14,0.0,2
163.0,8.0,-0.22,0.0,0.22,2
163.0,8.0,0.2,0.26,0.0,2
163.0,8.0,-0.2,0.0,0.2,2
163.0,8.0,0.74,-0.75,0.0,2
163.0,8.0,-0.7,0.1100000000000001,0.74,2
163.0,8.0,-0.04,0.0,0.04,2
163.0,8.0,0.13,-0.4599999999999999,0.0,2
163.0,8.0,-0.02,-1.4900000000000002,0.13,2
163.0,8.0,0.59,1.6,0.11,2
163.0,8.0,0.21,0.8800000000000001,0.7,2
163.0,8.0,0.0,-2.1,0.91,2
163.0,8.0,-0.54,2.08,0.91,2
163.0,8.0,-0.37,0.0,0.37,2
163.0,8.0,0.04,-0.0500000000000002,0.0,2
163.0,8.0,-0.04,0.0,0.04,2
163.0,8.0,0.0,0.0,0.0,2
163.0,8.0,0.76,-0.4899999999999997,0.0,2
163.0,9.0,-0.97,0.1100000000000001,1.1,2
163.0,9.0,0.4399999999999999,-0.24,0.13,2
163.0,9.0,-0.51,-2.26,0.57,2
163.0,9.0,-0.0399999999999999,1.25,0.06,2
163.0,9.0,-0.02,0.0,0.02,2
163.0,9.0,0.04,-1.57,0.0,2
163.0,9.0,-0.01,0.78,0.04,2
163.0,9.0,-0.03,0.0,0.03,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.84,1.92,0.0,2
163.0,9.0,-0.7999999999999999,-0.0199999999999997,0.84,2
163.0,9.0,0.31,0.0499999999999998,0.04,2
163.0,9.0,-0.35,0.0,0.35,2
163.0,9.0,0.12,-0.1299999999999999,0.0,2
163.0,9.0,0.02,-2.6,0.12,2
163.0,9.0,-0.14,0.0,0.14,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.04,-0.4599999999999997,0.0,2
163.0,9.0,-0.02,-2.6831853071795866,0.04,2
163.0,9.0,0.37,0.53,0.02,2
163.0,9.0,-0.37,-0.53,0.39,2
163.0,9.0,0.05,-2.16,0.02,2
163.0,9.0,-0.03,-2.5531853071795862,0.07,2
163.0,9.0,0.0199999999999999,-0.3200000000000003,0.04,2
163.0,9.0,0.0,-2.82,0.06,2
163.0,9.0,-0.06,0.0,0.06,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.1,0.93,0.0,2
163.0,9.0,0.1,0.2199999999999998,0.1,2
163.0,9.0,-0.2,0.0,0.2,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.07,-2.13,0.0,2
163.0,9.0,-0.07,0.0,0.07,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.46,0.58,0.0,2
163.0,9.0,-0.17,3.11,0.46,2
163.0,9.0,-0.0999999999999999,-0.5800000000000001,0.29,2
163.0,9.0,-0.19,0.0,0.19,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.14,2.583185307179586,0.0,2
163.0,9.0,-0.14,0.0,0.14,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.0,0.0,0.0,2
163.0,9.0,0.17,-2.3531853071795865,0.0,2
163.0,9.0,-0.17,0.0,0.17,2
163.0,9.0,0.15,-0.3799999999999999,0.0,2
163.0,9.0,-0.0799999999999999,0.5699999999999998,0.15,2
163.0,9.0,0.35,-1.2699999999999998,0.07,2
163.0,9.0,-0.38,-2.85,0.42,2
163.0,9.0,0.32,-3.083185307179586,0.04,2
163.0,9.0,0.4599999999999999,0.04,0.36,2
163.0,9.0,-0.7,-2.21,0.82,2
163.0,9.0,0.2299999999999999,2.65,0.12,2
163.0,9.0,-0.1799999999999999,0.25,0.35,2
163.0,9.0,0.0,-2.36,0.17,2
163.0,9.0,-0.06,-1.19,0.17,2
163.0,9.0,1.35,-2.9431853071795864,0.11,2
163.0,10.0,-1.03,1.6531853071795863,1.31,2
163.0,10.0,0.61,-0.4599999999999999,0.28,2
163.0,10.0,-0.77,-0.4831853071795864,0.89,2
163.0,10.0,0.18,-0.6699999999999999,0.12,2
163.0,10.0,-0.3,0.0,0.3,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.12,0.29,0.0,2
163.0,10.0,-0.12,0.0,0.12,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,1.09,-2.49,0.0,2
163.0,10.0,-1.02,-2.27,1.09,2
163.0,10.0,0.95,-0.96,0.07,2
163.0,10.0,0.0,3.12,1.02,2
163.0,10.0,-0.8,2.96,1.02,2
163.0,10.0,-0.1,2.7831853071795862,0.22,2
163.0,10.0,-0.12,0.0,0.12,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.12,1.95,0.0,2
163.0,10.0,-0.12,0.0,0.12,2
163.0,10.0,0.44,-3.03,0.0,2
163.0,10.0,-0.0999999999999999,-0.0099999999999997,0.44,2
163.0,10.0,-0.05,2.61,0.34,2
163.0,10.0,-0.1099999999999999,2.16,0.29,2
163.0,10.0,-0.0799999999999999,0.6431853071795857,0.18,2
163.0,10.0,1.15,2.73,0.1,2
163.0,10.0,-0.29,1.62,1.25,2
163.0,10.0,-0.96,0.0,0.96,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.19,1.8531853071795863,0.0,2
163.0,10.0,-0.13,-2.453185307179586,0.19,2
163.0,10.0,0.5900000000000001,2.0731853071795863,0.06,2
163.0,10.0,-0.61,-0.1831853071795866,0.65,2
163.0,10.0,-0.02,-3.14,0.04,2
163.0,10.0,0.02,-0.46,0.02,2
163.0,10.0,0.58,-2.06,0.04,2
163.0,10.0,-0.41,-1.6831853071795866,0.62,2
163.0,10.0,0.0,-2.08,0.21,2
163.0,10.0,0.32,1.92,0.21,2
163.0,10.0,-0.53,0.0,0.53,2
163.0,10.0,0.12,2.953185307179586,0.0,2
163.0,10.0,-0.12,0.0,0.12,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.08,2.98,0.0,2
163.0,10.0,0.0,0.0,0.08,2
163.0,10.0,-0.08,0.0,0.08,2
163.0,10.0,0.37,0.3899999999999999,0.0,2
163.0,10.0,-0.35,-0.3899999999999999,0.37,2
163.0,10.0,-0.02,0.0,0.02,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.0,0.0,0.0,2
163.0,10.0,0.06,1.57,0.0,2
163.0,10.0,-0.06,0.0,0.06,2
163.0,10.0,0.22,-1.57,0.0,2
163.0,10.0,0.21,0.2299999999999999,0.22,2
163.0,10.0,0.6600000000000001,0.01,0.43,2
163.0,10.0,-0.6500000000000001,-0.1500000000000001,1.09,2
163.0,10.0,0.6500000000000001,0.04,0.44,2
163.0,11.0,0.3999999999999999,0.02,0.3,1
163.0,11.0,-0.0399999999999999,1.65,0.7,1
163.0,11.0,-0.63,-0.75,0.66,1
163.0,11.0,-0.03,0.0,0.03,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.1,-2.1599999999999997,0.0,1
163.0,11.0,0.81,0.55,0.1,1
163.0,11.0,-0.8300000000000001,0.5800000000000001,0.91,1
163.0,11.0,0.88,0.3199999999999998,0.08,1
163.0,11.0,-0.96,0.0,0.96,1
163.0,11.0,0.32,1.11,0.0,1
163.0,11.0,-0.32,0.0,0.32,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.62,0.3200000000000003,0.0,1
163.0,11.0,-0.49,-0.8300000000000001,0.62,1
163.0,11.0,0.07,0.25,0.13,1
163.0,11.0,-0.2,0.0,0.2,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.0,0.0,0.0,1
163.0,11.0,0.91,-2.23,0.0,1
163.0,11.0,-0.6900000000000001,2.28,0.91,1
163.0,11.0,-0.15,0.0,0.22,1
163.0,11.0,0.1,1.213185307179586,0.07,1
163.0,11.0,0.5499999999999999,-0.5699999999999998,0.17,1
163.0,11.0,-0.6799999999999999,-0.0531853071795858,0.72,1
163.0,11.0,0.0,2.0331853071795862,0.04,1
163.0,11.0,-0.04,0.0,0.04,1
163.0,11.0,0.4,1.01,0.0,1
163.0,11.0,-0.26,1.08,0.4,1
163.0,11.0,0.2,1.21,0.14,1
163.0,11.0,-0.32,-0.6199999999999999,0.34,1
163.0,11.0,0.65,-0.1500000000000001,0.02,1
163.0,11.0,-0.25,0.1,0.67,1
163.0,11.0,-0.3999999999999999,0.05,0.42,1
163.0,11.0,0.41,-0.48,0.02,1
163.0,11.0,0.0,0.0999999999999998,0.43,1
163.0,12.0,0.2799999999999998,0.2099999999999999,1.12,2
163.0,12.0,-1.15,1.6531853071795863,1.4,2
163.0,12.0,0.92,-1.5731853071795865,0.25,2
163.0,12.0,-1.15,-0.24,1.17,2
163.0,12.0,0.32,-1.63,0.02,2
163.0,12.0,-0.24,-0.14,0.34,2
163.0,12.0,0.04,-0.3899999999999999,0.1,2
163.0,12.0,0.06,2.36,0.14,2
163.0,12.0,-0.2,0.0,0.2,2
163.0,12.0,0.72,-2.54,0.0,2
163.0,12.0,-0.5499999999999999,0.41,0.72,2
163.0,12.0,0.0499999999999999,2.9099999999999997,0.17,2
163.0,12.0,0.18,2.9431853071795864,0.22,2
163.0,12.0,-0.2,-3.1331853071795863,0.4,2
163.0,12.0,-0.14,-2.36,0.2,2
163.0,12.0,0.19,0.5,0.06,2
163.0,12.0,-0.0499999999999999,-0.5,0.25,2
163.0,12.0,0.53,2.86,0.2,2
163.0,12.0,-0.69,0.2800000000000002,0.73,2
163.0,12.0,-0.04,0.0,0.04,2
163.0,12.0,0.26,-1.96,0.0,2
163.0,12.0,-0.24,-2.75,0.26,2
163.0,12.0,0.0399999999999999,3.14,0.02,2
163.0,12.0,0.0,-1.57,0.06,2
163.0,12.0,-0.06,0.0,0.06,2
163.0,12.0,0.0,0.0,0.0,2
163.0,12.0,0.61,-0.76,0.0,2
163.0,12.0,-0.61,0.0,0.61,2
163.0,12.0,0.02,-0.81,0.0,2
163.0,12.0,0.0099999999999999,-0.7899999999999998,0.02,2
163.0,12.0,-0.0099999999999999,0.7899999999999998,0.03,2
163.0,12.0,0.0099999999999999,2.3600000000000003,0.02,2
163.0,12.0,0.12,2.753185307179586,0.03,2
163.0,12.0,-0.0499999999999999,2.1,0.15,2
163.0,12.0,0.3,2.31,0.1,2
163.0,12.0,-0.4,0.0,0.4,2
163.0,12.0,0.06,2.723185307179586,0.0,2
163.0,12.0,0.08,1.1,0.06,2
163.0,12.0,0.0199999999999999,2.3600000000000003,0.14,2
163.0,12.0,-0.03,-2.8200000000000003,0.16,2
163.0,12.0,0.77,2.18,0.13,2
163.0,12.0,-0.87,-0.14,0.9,2
163.0,12.0,0.0,0.0,0.03,2
163.0,12.0,0.39,0.78,0.03,2
163.0,12.0,0.2,-0.1,0.42,2
163.0,12.0,-0.32,0.93,0.62,2
163.0,12.0,-0.0799999999999999,2.6931853071795864,0.3,2
163.0,12.0,0.3400000000000001,-2.8631853071795863,0.22,2
163.0,12.0,-0.52,-0.2000000000000001,0.56,2
163.0,12.0,0.0,-2.03,0.04,2
163.0,12.0,0.69,2.22,0.04,2
163.0,12.0,0.17,-0.1400000000000001,0.73,2
163.0,13.0,-1.66,-0.05,1.72,1
163.0,13.0,-0.06,0.0,0.06,1
163.0,13.0,0.88,-0.1099999999999998,0.0,1
163.0,13.0,0.0,-1.78,0.88,1
163.0,13.0,-0.84,1.57,0.88,1
163.0,13.0,-0.04,0.0,0.04,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.0,0.0,0.0,1
163.0,13.0,0.57,0.1799999999999999,0.0,1
163.0,13.0,-0.4099999999999999,0.52,0.57,1
163.0,13.0,-0.16,0.0,0.16,1
163.0,13.0,0.1,2.4431853071795864,0.0,1
163.0,13.0,0.5,-0.5999999999999999,0.1,1
163.0,13.0,0.08,-2.5731853071795863,0.6,1
163.0,13.0,-0.33,0.32,0.68,1
163.0,13.0,0.4600000000000001,0.1199999999999998,0.35,1
163.0,13.0,-0.77,-1.52,0.81,1
163.0,13.0,0.34,1.43,0.04,1
163.0,13.0,-0.2,-0.0999999999999998,0.38,1
163.0,13.0,0.5900000000000001,0.27,0.18,1
163.0,13.0,-0.55,-0.1100000000000001,0.77,1
163.0,13.0,0.35,0.26,0.22,1
163.0,13.0,-0.2799999999999999,-0.4299999999999999,0.57,1
163.0,14.0,-0.47,0.01,1.44,2
163.0,14.0,-0.72,0.2499999999999997,0.97,2
163.0,14.0,0.0,-2.07,0.25,2
163.0,14.0,0.54,1.93,0.25,2
163.0,14.0,-0.5700000000000001,2.3231853071795863,0.79,2
163.0,14.0,0.16,-0.6700000000000004,0.22,2
163.0,14.0,-0.28,-2.0131853071795858,0.38,2
163.0,14.0,-0.1,0.0,0.1,2
163.0,14.0,0.0,0.0,0.0,2
163.0,14.0,0.19,0.3199999999999998,0.0,2
163.0,14.0,-0.09,0.6100000000000001,0.19,2
163.0,14.0,-0.06,-2.96,0.1,2
163.0,14.0,0.0199999999999999,-0.33,0.04,2
163.0,14.0,0.09,2.77,0.06,2
163.0,14.0,0.6,0.1499999999999999,0.15,2
163.0,14.0,-0.71,-0.1,0.75,2
163.0,14.0,0.0199999999999999,-2.82,0.04,2
163.0,14.0,-0.06,0.0,0.06,2
163.0,14.0,0.42,2.46,0.0,2
163.0,14.0,-0.39,-2.46,0.42,2
163.0,14.0,0.36,2.89,0.03,2
163.0,14.0,0.7000000000000001,-0.2299999999999999,0.39,2
163.0,15.0,-0.89,-0.1800000000000001,1.8,1
163.0,15.0,-0.18,0.54,0.91,1
163.0,15.0,-0.7,2.213185307179586,0.73,1
163.0,15.0,0.24,-3.0831853071795865,0.03,1
163.0,15.0,0.0899999999999999,0.06,0.27,1
163.0,15.0,-0.1599999999999999,2.24,0.36,1
163.0,15.0,-0.07,-2.24,0.2,1
163.0,15.0,0.0799999999999999,2.5331853071795862,0.13,1
163.0,15.0,-0.0699999999999999,-2.453185307179586,0.21,1
163.0,15.0,-0.03,-0.6,0.14,1
163.0,15.0,0.27,0.52,0.11,1
163.0,15.0,0.0,-0.9,0.38,1
163.0,15.0,-0.38,0.0,0.38,1
163.0,15.0,0.1,0.64,0.0,1
163.0,15.0,0.1399999999999999,-0.03,0.1,1
163.0,15.0,0.76,0.4600000000000001,0.24,1
163.0,15.0,-0.97,-0.28,1.0,1
163.0,15.0,0.3,1.61,0.03,1
163.0,15.0,0.33,-0.8599999999999999,0.33,1
163.0,15.0,-0.33,-0.7100000000000001,0.66,1
165.0,1.0,-1.27,0.8500000000000001,1.35,1
165.0,1.0,0.2799999999999999,-1.3299999999999998,0.08,1
165.0,1.0,0.07,-0.2299999999999999,0.36,1
165.0,1.0,0.03,-1.84,0.43,1
165.0,1.0,-0.04,1.98,0.46,1
165.0,1.0,-0.1699999999999999,-0.1499999999999999,0.42,1
165.0,1.0,-0.25,0.0,0.25,1
165.0,1.0,0.14,0.24,0.0,1
165.0,1.0,0.0,2.553185307179586,0.14,1
165.0,1.0,-0.12,-0.9831853071795856,0.14,1
165.0,1.0,0.08,0.9331853071795866,0.02,1
165.0,1.0,0.3299999999999999,-3.0931853071795863,0.1,1
165.0,1.0,-0.41,0.5900000000000001,0.43,1
165.0,1.0,0.2699999999999999,-0.4300000000000001,0.02,1
165.0,1.0,-0.26,2.7831853071795862,0.29,1
165.0,1.0,-0.0099999999999999,-2.3531853071795865,0.03,1
165.0,1.0,0.23,-0.24,0.02,1
165.0,1.0,0.54,0.0899999999999998,0.25,1
165.0,1.0,-0.51,-0.2199999999999999,0.79,1
165.0,2.0,-0.56,-0.4299999999999999,1.02,2
165.0,2.0,0.51,0.51,0.46,2
165.0,2.0,-0.53,-0.5,0.97,2
165.0,2.0,-0.1599999999999999,-0.1399999999999999,0.44,2
165.0,2.0,-0.09,-2.58,0.28,2
165.0,2.0,-0.19,0.0,0.19,2
165.0,2.0,0.02,-2.133185307179586,0.0,2
165.0,2.0,0.4499999999999999,-2.01,0.02,2
165.0,2.0,-0.43,3.1231853071795865,0.47,2
165.0,2.0,-0.04,0.0,0.04,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.13,0.7799999999999998,0.0,2
165.0,2.0,-0.13,0.0,0.13,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.0,0.0,0.0,2
165.0,2.0,0.36,2.71,0.0,2
165.0,2.0,0.0,-1.46,0.36,2
165.0,2.0,-0.29,-2.16,0.36,2
165.0,2.0,0.27,-2.913185307179586,0.07,2
165.0,2.0,-0.16,-2.78,0.34,2
165.0,2.0,-0.18,0.0,0.18,2
165.0,2.0,0.45,2.78,0.0,2
