second	id	x	y	z
1373	1	-447.2856	-0.6139	52465.7935	0
1374	1	-447.2902	-0.6139	52465.7913	0
1375	1	-447.3020	-0.6139	52465.7905	0
1376	1	-447.3153	-0.6139	52465.7835	0
1377	1	-447.3288	-0.6139	52465.7809	0
1378	1	-447.3286	-0.6139	52465.7866	0
1379	1	-447.3340	-0.6139	52465.7821	0
1380	1	-447.3306	-0.6139	52465.7805	0
1381	1	-447.3344	-0.6139	52465.7799	0
1382	1	-447.3295	-0.6139	52465.7797	0
1383	1	-447.3275	-0.6139	52465.7796	0
1384	1	-447.3233	-0.6139	52465.7797	0
1385	1	-447.3230	-0.6139	52465.7863	0
1386	1	-447.3230	-0.6139	52465.7888	0
1387	1	-447.3255	-0.6139	52465.7898	0
1388	1	-447.3263	-0.6139	52465.7901	0
1389	1	-447.3256	-0.6139	52465.7902	0
1390	1	-447.3247	-0.6139	52465.7902	0
1391	1	-447.3262	-0.6139	52465.7836	0
1392	1	-447.3157	-0.6139	52465.7877	0
1393	1	-447.3087	-0.6139	52465.7826	0
1394	1	-447.3067	-0.6139	52465.7807	0
1395	1	-447.3065	-0.6139	52465.7800	0
1396	1	-447.3070	-0.6139	52465.7798	0
1397	1	-447.3076	-0.6139	52465.7731	0
1398	1	-447.3107	-0.6139	52465.7706	0
1399	1	-447.3120	-0.6139	52465.7697	0
1400	1	-447.3169	-0.6139	52465.7695	0
1401	1	-447.3214	-0.6139	52465.7628	0
1402	1	-447.3232	-0.6139	52465.7603	0
1403	1	-447.3230	-0.6139	52465.7595	0
1404	1	-447.3102	-0.6139	52465.7592	0
1405	1	-447.3069	-0.6139	52465.7526	0
1406	1	-447.2938	-0.6139	52465.7501	0
1407	1	-447.2893	-0.6139	52465.7493	0
1408	1	-447.2848	-0.6139	52465.7557	0
1409	1	-447.2800	-0.6139	52465.7582	0
1410	1	-447.2787	-0.6139	52465.7591	0
1411	1	-447.2810	-0.6139	52465.7595	0
1412	1	-447.2820	-0.6139	52465.7597	0
1413	1	-447.2826	-0.6139	52465.7598	0
1414	1	-447.2830	-0.6139	52465.7598	0
1415	1	-447.2800	-0.6139	52465.7598	0
1416	1	-447.2786	-0.6139	52465.7533	0
1417	1	-447.2780	-0.6139	52465.7508	0
1418	1	-447.2753	-0.6139	52465.7499	0
1419	1	-447.2743	-0.6139	52465.7430	0
1420	1	-447.2741	-0.6139	52465.7404	0
1421	1	-447.2703	-0.6139	52465.7528	0
1422	1	-447.2756	-0.6139	52465.7575	0
1423	1	-447.2771	-0.6139	52465.7526	0
1424	1	-447.2781	-0.6139	52465.7508	0
1425	1	-447.2812	-0.6139	52465.7501	0
1426	1	-447.2825	-0.6139	52465.7565	0
1427	1	-447.2752	-0.6139	52465.7589	0
1428	1	-447.2746	-0.6139	52465.7598	0
1429	1	-447.2745	-0.6139	52465.7535	0
1430	1	-447.2712	-0.6139	52465.7511	0
1431	1	-447.2713	-0.6139	52465.7502	0
1432	1	-447.2641	-0.6139	52465.7565	0
1433	1	-447.2605	-0.6139	52465.7589	0
1434	1	-447.2575	-0.6139	52465.7598	0
1435	1	-447.2911	-0.6139	52465.7535	0
1436	1	-447.3234	-0.6139	52465.7511	0
1437	1	-447.3302	-0.6139	52465.7502	0
1438	1	-447.3158	-0.6139	52465.7565	0
1439	1	-447.2984	-0.6139	52465.7589	0
1440	1	-447.2789	-0.6139	52465.7598	0
1441	1	-447.2534	-0.6139	52465.7535	0
1442	1	-447.2149	-0.6139	52465.7643	0
1443	1	-447.1792	-0.6139	52465.7684	0
1444	1	-447.1412	-0.6139	52465.7633	0
1445	1	-447.1112	-0.6139	52465.7613	0
1446	1	-447.0824	-0.6139	52465.7606	0
1447	1	-447.0454	-0.6139	52465.7537	0
1448	1	-447.0161	-0.6139	52465.7511	0
1449	1	-446.9821	-0.6139	52465.7501	0
1450	1	-446.9593	-0.6139	52465.7498	0
1451	1	-446.9445	-0.6139	52465.7497	0
1452	1	-446.9392	-0.6139	52465.7497	0
1453	1	-446.9347	-0.6139	52465.7497	0
1454	1	-446.9276	-0.6139	52465.7497	0
1455	1	-446.9301	-0.6139	52465.7431	0
1456	1	-446.9370	-0.6139	52465.7407	0
1457	1	-446.9462	-0.6139	52465.7398	0
1458	1	-446.9504	-0.6139	52465.7263	0
1459	1	-446.9604	-0.6139	52465.7015	0
1460	1	-446.9827	-0.6139	52465.6593	0
1461	1	-446.9920	-0.6139	52465.6370	0
1462	1	-447.0056	-0.6139	52465.6222	0
1463	1	-447.0060	-0.6139	52465.6104	0
1464	1	-446.9959	-0.6139	52465.5932	0
1465	1	-446.9984	-0.6139	52465.5805	0
1466	1	-447.0061	-0.6139	52465.5696	0
1467	1	-447.0090	-0.6139	52465.5593	0
1468	1	-447.0175	-0.6139	52465.5559	0
1469	1	-447.0216	-0.6139	52465.5484	0
1470	1	-447.0174	-0.6139	52465.5460	0
1471	1	-447.0150	-0.6139	52465.5389	0
1472	1	-447.0102	-0.6139	52465.5167	0
1473	1	-447.0034	-0.6139	52465.4889	0
1474	1	-446.9895	-0.6139	52465.4788	0
1475	1	-446.9686	-0.6139	52465.4556	0
1476	1	-446.9667	-0.6139	52465.4274	0
1477	1	-446.9737	-0.6139	52465.4108	0
1478	1	-446.9907	-0.6139	52465.4051	0
1479	1	-447.0150	-0.6139	52465.4036	0
1480	1	-447.0423	-0.6139	52465.3837	0
1481	1	-447.0680	-0.6139	52465.3634	0
1482	1	-447.0983	-0.6139	52465.3365	0
1483	1	-447.1120	-0.6139	52465.3070	0
1484	1	-447.1240	-0.6139	52465.2832	0
1485	1	-447.1277	-0.6139	52465.2684	0
1486	1	-447.1320	-0.6139	52465.2569	0
1487	1	-447.1268	-0.6139	52465.2532	0
1488	1	-447.1176	-0.6139	52465.2459	0
1489	1	-447.0859	-0.6139	52465.2371	0
1490	1	-447.0598	-0.6139	52465.2078	0
1491	1	-447.0368	-0.6139	52465.1775	0
1492	1	-447.0196	-0.6139	52465.1468	0
1493	1	-447.0147	-0.6139	52465.1293	0
1494	1	-447.0076	-0.6139	52465.1235	0
1495	1	-447.0043	-0.6139	52465.1220	0
1496	1	-447.0080	-0.6139	52465.1221	0
1497	1	-447.0198	-0.6139	52465.1095	0
1498	1	-447.0287	-0.6139	52465.0722	0
1499	1	-447.0334	-0.6139	52465.0454	0
1500	1	-447.0420	-0.6139	52465.0227	0
1501	1	-447.0470	-0.6139	52465.0083	0
1502	1	-447.0482	-0.6139	52464.9969	0
1503	1	-447.0528	-0.6139	52464.9933	0
1504	1	-447.0473	-0.6139	52464.9860	0
1505	1	-447.0432	-0.6139	52464.9639	0
1506	1	-447.0248	-0.6139	52464.9429	0
1507	1	-447.0032	-0.6139	52464.9091	0
1508	1	-446.9939	-0.6139	52464.8838	0
1509	1	-446.9989	-0.6139	52464.8617	0
1510	1	-447.0152	-0.6139	52464.8542	0
1511	1	-447.0450	-0.6139	52464.8587	0
1512	1	-447.0918	-0.6139	52464.8279	0
1513	1	-447.1253	-0.6139	52464.8037	0
1514	1	-447.1446	-0.6139	52464.7820	0
1515	1	-447.1755	-0.6139	52464.7612	0
1516	1	-447.2023	-0.6139	52464.7476	0
1517	1	-447.2314	-0.6139	52464.7431	0
1518	1	-447.2422	-0.6139	52464.7355	0
1519	1	-447.2530	-0.6139	52464.7134	0
1520	1	-447.2709	-0.6139	52464.6924	0
1521	1	-447.2792	-0.6139	52464.6719	0
1522	1	-447.2929	-0.6139	52464.6516	0
1523	1	-447.3017	-0.6139	52464.6380	0
1524	1	-447.3245	-0.6139	52464.6270	0
1525	1	-447.3523	-0.6139	52464.6168	0
1526	1	-447.3894	-0.6139	52464.6070	0
1527	1	-447.4349	-0.6139	52464.5775	0
1528	1	-447.4597	-0.6139	52464.5471	0
1529	1	-447.4685	-0.6139	52464.5297	0
1530	1	-447.4798	-0.6139	52464.5172	0
1531	1	-447.4886	-0.6139	52464.4999	0
1532	1	-447.4909	-0.6139	52464.4941	0
1533	1	-447.4856	-0.6139	52464.4793	0
1534	1	-447.4792	-0.6139	52464.4545	0
1535	1	-447.4621	-0.6139	52464.4260	0
1536	1	-447.4691	-0.6139	52464.4026	0
1537	1	-447.4961	-0.6139	52464.3879	0
1538	1	-447.5160	-0.6139	52464.3898	0
1539	1	-447.5518	-0.6139	52464.3845	0
1540	1	-447.5914	-0.6139	52464.3633	0
1541	1	-447.6305	-0.6139	52464.3426	0
1542	1	-447.6739	-0.6139	52464.3156	0
1543	1	-447.7111	-0.6139	52464.2994	0
1544	1	-447.7470	-0.6139	52464.2874	0
1545	1	-447.7731	-0.6139	52464.2835	0
1546	1	-447.7821	-0.6139	52464.2760	0
1547	1	-447.7939	-0.6139	52464.2407	0
1548	1	-447.7982	-0.6139	52464.2148	0
1549	1	-447.7998	-0.6139	52464.1924	0
1550	1	-447.8147	-0.6139	52464.1714	0
1551	1	-447.8387	-0.6139	52464.1642	0
1552	1	-447.8633	-0.6139	52464.1689	0
1553	1	-447.8989	-0.6139	52464.1580	0
1554	1	-447.9247	-0.6139	52464.1346	0
1555	1	-447.9297	-0.6139	52464.1131	0
1556	1	-447.9471	-0.6139	52464.0924	0
1557	1	-447.9635	-0.6139	52464.0852	0
1558	1	-447.9681	-0.6139	52464.0899	0
1559	1	-447.9744	-0.6139	52464.0855	0
1560	1	-447.9719	-0.6139	52464.0645	0
1561	1	-447.9734	-0.6139	52464.0372	0
1562	1	-447.9648	-0.6139	52464.0076	0
1563	1	-447.9659	-0.6139	52463.9837	0
1564	1	-447.9694	-0.6139	52463.9688	0
1565	1	-447.9779	-0.6139	52463.9704	0
1566	1	-447.9926	-0.6139	52463.9651	0
1567	1	-448.0164	-0.6139	52463.9438	0
1568	1	-448.0127	-0.6139	52463.9363	0
1569	1	-448.0145	-0.6139	52463.9141	0
1570	1	-448.0252	-0.6139	52463.8931	0
1571	1	-448.0413	-0.6139	52463.8858	0
1572	1	-448.0515	-0.6139	52463.8837	0
1573	1	-448.0555	-0.6139	52463.8834	0
1574	1	-448.0546	-0.6139	52463.8706	0
1575	1	-448.0463	-0.6139	52463.8596	0
1576	1	-448.0351	-0.6139	52463.8360	0
1577	1	-448.0274	-0.6139	52463.8210	0
1578	1	-448.0304	-0.6139	52463.8092	0
1579	1	-448.0384	-0.6139	52463.7987	0
1580	1	-448.0551	-0.6139	52463.8019	0
1581	1	-448.0792	-0.6139	52463.7969	0
1582	1	-448.1043	-0.6139	52463.7756	0
1583	1	-448.1379	-0.6139	52463.7481	0
1584	1	-448.1460	-0.6139	52463.7316	0
1585	1	-448.1576	-0.6139	52463.7193	0
1586	1	-448.1677	-0.6139	52463.7152	0
1587	1	-448.1709	-0.6139	52463.7142	0
1588	1	-448.1738	-0.6139	52463.7076	0
1589	1	-448.1676	-0.6139	52463.6924	0
1590	1	-448.1546	-0.6139	52463.6738	0
1591	1	-448.1354	-0.6139	52463.6606	0
1592	1	-448.1220	-0.6139	52463.6495	0
1593	1	-448.1166	-0.6139	52463.6458	0
1594	1	-448.1191	-0.6139	52463.6382	0
1595	1	-448.1317	-0.6139	52463.6491	0
1596	1	-448.1423	-0.6139	52463.6403	0
1597	1	-448.1622	-0.6139	52463.6174	0
1598	1	-448.1778	-0.6139	52463.5959	0
1599	1	-448.1816	-0.6139	52463.5750	0
1600	1	-448.1921	-0.6139	52463.5542	0
1601	1	-448.2043	-0.6139	52463.5403	0
1602	1	-448.2076	-0.6139	52463.5356	0
1603	1	-448.2089	-0.6139	52463.5343	0
1604	1	-448.1958	-0.6139	52463.5211	0
1605	1	-448.1863	-0.6139	52463.5099	0
1606	1	-448.1669	-0.6139	52463.4929	0
1607	1	-448.1544	-0.6139	52463.4803	0
1608	1	-448.1520	-0.6139	52463.4694	0
1609	1	-448.1447	-0.6139	52463.4592	0
1610	1	-448.1489	-0.6139	52463.4557	0
1611	1	-448.1564	-0.6139	52463.4549	0
1612	1	-448.1693	-0.6139	52463.4484	0
1613	1	-448.1742	-0.6139	52463.4331	0
1614	1	-448.1855	-0.6139	52463.4144	0
1615	1	-448.1898	-0.6139	52463.4012	0
1616	1	-448.1938	-0.6139	52463.3900	0
1617	1	-448.2006	-0.6139	52463.3796	0
1618	1	-448.2013	-0.6139	52463.3695	0
1619	1	-448.1968	-0.6139	52463.3727	0
1620	1	-448.1938	-0.6139	52463.3611	0
1621	1	-448.1862	-0.6139	52463.3505	0
1622	1	-448.1725	-0.6139	52463.3270	0
1623	1	-448.1486	-0.6139	52463.3054	0
1624	1	-448.1343	-0.6139	52463.2976	0
1625	1	-448.1317	-0.6139	52463.2819	0
1626	1	-448.1310	-0.6139	52463.2699	0
1627	1	-448.1368	-0.6139	52463.2658	0
1628	1	-448.1497	-0.6139	52463.2647	0
1629	1	-448.1583	-0.6139	52463.2515	0
1630	1	-448.1665	-0.6139	52463.2271	0
1631	1	-448.1656	-0.6139	52463.2117	0
1632	1	-448.1788	-0.6139	52463.1998	0
1633	1	-448.1877	-0.6139	52463.1891	0
1634	1	-448.1875	-0.6139	52463.1922	0
1635	1	-448.1888	-0.6139	52463.1872	0
1636	1	-448.1850	-0.6139	52463.1725	0
1637	1	-448.1765	-0.6139	52463.1607	0
1638	1	-448.1585	-0.6139	52463.1435	0
1639	1	-448.1548	-0.6139	52463.1174	0
1640	1	-448.1599	-0.6139	52463.1081	0
1641	1	-448.1686	-0.6139	52463.1052	0
1642	1	-448.1777	-0.6139	52463.1045	0
1643	1	-448.2015	-0.6139	52463.0981	0
1644	1	-448.2272	-0.6139	52463.0828	0
1645	1	-448.2372	-0.6139	52463.0642	0
1646	1	-448.2689	-0.6139	52463.0377	0
1647	1	-448.2957	-0.6139	52463.0216	0
1648	1	-448.3024	-0.6139	52463.0160	0
1649	1	-448.3098	-0.6139	52463.0144	0
1650	1	-448.3125	-0.6139	52463.0142	0
1651	1	-448.3207	-0.6139	52463.0014	0
1652	1	-448.3195	-0.6139	52462.9903	0
1653	1	-448.3097	-0.6139	52462.9733	0
1654	1	-448.3050	-0.6139	52462.9607	0
1655	1	-448.3081	-0.6139	52462.9498	0
1656	1	-448.3195	-0.6139	52462.9462	0
1657	1	-448.3361	-0.6139	52462.9386	0
1658	1	-448.3644	-0.6139	52462.9162	0
1659	1	-448.3836	-0.6139	52462.9016	0
1660	1	-448.4019	-0.6139	52462.8899	0
1661	1	-448.4200	-0.6139	52462.8794	0
1662	1	-448.4265	-0.6139	52462.8758	0
1663	1	-448.4242	-0.6139	52462.8815	0
1664	1	-448.4255	-0.6139	52462.8775	0
1665	1	-448.4237	-0.6139	52462.8631	0
1666	1	-448.4116	-0.6139	52462.8448	0
1667	1	-448.3991	-0.6139	52462.8316	0
1668	1	-448.3941	-0.6139	52462.8204	0
1669	1	-448.3880	-0.6139	52462.8166	0
1670	1	-448.3942	-0.6139	52462.8089	0
1671	1	-448.4021	-0.6139	52462.8131	0
1672	1	-448.4145	-0.6139	52462.8083	0
1673	1	-448.4204	-0.6139	52462.8002	0
1674	1	-448.4275	-0.6139	52462.7909	0
1675	1	-448.4412	-0.6139	52462.7810	0
1676	1	-448.4529	-0.6139	52462.7710	0
1677	1	-448.4634	-0.6139	52462.7675	0
1678	1	-448.4648	-0.6139	52462.7732	0
1679	1	-448.4653	-0.6139	52462.7756	0
1680	1	-448.4610	-0.6139	52462.7635	0
1681	1	-448.4570	-0.6139	52462.7459	0
1682	1	-448.4466	-0.6139	52462.7263	0
1683	1	-448.4484	-0.6139	52462.7059	0
1684	1	-448.4528	-0.6139	52462.6920	0
1685	1	-448.4545	-0.6139	52462.6871	0
1686	1	-448.4573	-0.6139	52462.6989	0
1687	1	-448.4698	-0.6139	52462.6905	0
1688	1	-448.4867	-0.6139	52462.6744	0
1689	1	-448.4968	-0.6139	52462.6620	0
1690	1	-448.5074	-0.6139	52462.6510	0
1691	1	-448.5147	-0.6139	52462.6406	0
1692	1	-448.5168	-0.6139	52462.6371	0
1693	1	-448.5162	-0.6139	52462.6361	0
1694	1	-448.5177	-0.6139	52462.6294	0
1695	1	-448.5125	-0.6139	52462.6140	0
1696	1	-448.4963	-0.6139	52462.5952	0
1697	1	-448.4899	-0.6139	52462.5819	0
1698	1	-448.4892	-0.6139	52462.5706	0
1699	1	-448.5019	-0.6139	52462.5668	0
1700	1	-448.5227	-0.6139	52462.5657	0
1701	1	-448.5457	-0.6139	52462.5590	0
1702	1	-448.5624	-0.6139	52462.5436	0
1703	1	-448.5695	-0.6139	52462.5315	0
1704	1	-448.5818	-0.6139	52462.5141	0
1705	1	-448.5867	-0.6139	52462.5079	0
1706	1	-448.5857	-0.6139	52462.5059	0
1707	1	-448.5866	-0.6139	52462.5056	0
1708	1	-448.5819	-0.6139	52462.4926	0
1709	1	-448.5727	-0.6139	52462.4814	0
1710	1	-448.5462	-0.6139	52462.4708	0
1711	1	-448.5362	-0.6139	52462.4606	0
1712	1	-448.5328	-0.6139	52462.4571	0
1713	1	-448.5432	-0.6139	52462.4562	0
1714	1	-448.5618	-0.6139	52462.4495	0
1715	1	-448.5845	-0.6139	52462.4473	0
1716	1	-448.5892	-0.6139	52462.4335	0
1717	1	-448.6001	-0.6139	52462.4153	0
1718	1	-448.6107	-0.6139	52462.4088	0
1719	1	-448.6058	-0.6139	52462.4067	0
1720	1	-448.6030	-0.6139	52462.4128	0
1721	1	-448.5960	-0.6139	52462.4088	0
1722	1	-448.5868	-0.6139	52462.4009	0
1723	1	-448.5783	-0.6139	52462.3850	0
1724	1	-448.5680	-0.6139	52462.3726	0
1725	1	-448.5627	-0.6139	52462.3682	0
1726	1	-448.5542	-0.6139	52462.3668	0
1727	1	-448.5542	-0.6139	52462.3732	0
1728	1	-448.5527	-0.6139	52462.3693	0
1729	1	-448.5591	-0.6139	52462.3614	0
1730	1	-448.5542	-0.6139	52462.3454	0
1731	1	-448.5453	-0.6139	52462.3329	0
1732	1	-448.5417	-0.6139	52462.3219	0
1733	1	-448.5269	-0.6139	52462.3247	0
1734	1	-448.5113	-0.6139	52462.3260	0
1735	1	-448.4949	-0.6139	52462.3267	0
1736	1	-448.4755	-0.6139	52462.3140	0
1737	1	-448.4430	-0.6139	52462.3028	0
1738	1	-448.4247	-0.6139	52462.2921	0
1739	1	-448.4097	-0.6139	52462.2817	0
1740	1	-448.3965	-0.6139	52462.2847	0
1741	1	-448.3973	-0.6139	52462.2862	0
1742	1	-448.3998	-0.6139	52462.2737	0
1743	1	-448.4014	-0.6139	52462.2626	0
1744	1	-448.4023	-0.6139	52462.2520	0
1745	1	-448.3962	-0.6139	52462.2417	0
1746	1	-448.3875	-0.6139	52462.2380	0
1747	1	-448.3746	-0.6139	52462.2436	0
1748	1	-448.3565	-0.6139	52462.2393	0
1749	1	-448.3363	-0.6139	52462.2313	0
1750	1	-448.3143	-0.6139	52462.2219	0
1751	1	-448.2968	-0.6139	52462.2053	0
1752	1	-448.2850	-0.6139	52462.1993	0
1753	1	-448.2769	-0.6139	52462.1974	0
1754	1	-448.2736	-0.6139	52462.1969	0
1755	1	-448.2698	-0.6139	52462.1970	0
1756	1	-448.2689	-0.6139	52462.1840	0
1757	1	-448.2639	-0.6139	52462.1727	0
1758	1	-448.2602	-0.6139	52462.1554	0
1759	1	-448.2577	-0.6139	52462.1492	0
1760	1	-448.2557	-0.6139	52462.1471	0
1761	1	-448.2575	-0.6139	52462.1400	0
1762	1	-448.2542	-0.6139	52462.1376	0
1763	1	-448.2444	-0.6139	52462.1370	0
1764	1	-448.2257	-0.6139	52462.1304	0
1765	1	-448.2215	-0.6139	52462.1149	0
1766	1	-448.2115	-0.6139	52462.1093	0
1767	1	-448.2083	-0.6139	52462.1008	0
1768	1	-448.2099	-0.6139	52462.1045	0
1769	1	-448.2260	-0.6139	52462.1062	0
1770	1	-448.2400	-0.6139	52462.0805	0
1771	1	-448.2478	-0.6139	52462.0645	0
1772	1	-448.2557	-0.6139	52462.0521	0
1773	1	-448.2568	-0.6139	52462.0478	0
1774	1	-448.2523	-0.6139	52462.0531	0
1775	1	-448.2523	-0.6139	52462.0554	0
1776	1	-448.2405	-0.6139	52462.0499	0
1777	1	-448.2314	-0.6139	52462.0348	0
1778	1	-448.2169	-0.6139	52462.0293	0
1779	1	-448.2039	-0.6139	52462.0209	0
1780	1	-448.1925	-0.6139	52462.0114	0
1781	1	-448.1888	-0.6139	52462.0081	0
1782	1	-448.1804	-0.6139	52462.0137	0
1783	1	-448.1880	-0.6139	52462.0095	0
1784	1	-448.1937	-0.6139	52461.9948	0
1785	1	-448.2046	-0.6139	52461.9763	0
1786	1	-448.2038	-0.6139	52461.9564	0
1787	1	-448.2010	-0.6139	52461.9491	0
1788	1	-448.1981	-0.6139	52461.9533	0
1789	1	-448.1991	-0.6139	52461.9619	0
1790	1	-448.1942	-0.6139	52461.9588	0
1791	1	-448.1792	-0.6139	52461.9512	0
1792	1	-448.1597	-0.6139	52461.9419	0
1793	1	-448.1400	-0.6139	52461.9320	0
1794	1	-448.1403	-0.6139	52461.9152	0
1795	1	-448.1320	-0.6139	52461.9092	0
1796	1	-448.1318	-0.6139	52461.9138	0
1797	1	-448.1402	-0.6139	52461.9092	0
1798	1	-448.1451	-0.6139	52461.8945	0
1799	1	-448.1507	-0.6139	52461.8826	0
1800	1	-448.1555	-0.6139	52461.8718	0
1801	1	-448.1562	-0.6139	52461.8613	0
1802	1	-448.1483	-0.6139	52461.8577	0
1803	1	-448.1266	-0.6139	52461.8764	0
1804	1	-448.1105	-0.6139	52461.8772	0
1805	1	-448.0890	-0.6139	52461.8710	0
1806	1	-448.0788	-0.6139	52461.8557	0
1807	1	-448.0691	-0.6139	52461.8500	0
1808	1	-448.0675	-0.6139	52461.8481	0
1809	1	-448.0646	-0.6139	52461.8476	0
1810	1	-448.0660	-0.6139	52461.8410	0
1811	1	-448.0665	-0.6139	52461.8387	0
1812	1	-448.0742	-0.6139	52461.8380	0
1813	1	-448.0776	-0.6139	52461.8379	0
1814	1	-448.0896	-0.6139	52461.8314	0
1815	1	-448.0917	-0.6139	52461.8357	0
1816	1	-448.0942	-0.6139	52461.8309	0
1817	1	-448.1034	-0.6139	52461.8292	0
1818	1	-448.1026	-0.6139	52461.8287	0
1819	1	-448.1020	-0.6139	52461.8286	0
1820	1	-448.1013	-0.6139	52461.8286	0
1821	1	-448.1064	-0.6139	52461.8288	0
1822	1	-448.1053	-0.6139	52461.8355	0
1823	1	-448.1044	-0.6139	52461.8381	0
1824	1	-448.1014	-0.6139	52461.8391	0
1825	1	-448.1021	-0.6139	52461.8395	0
1826	1	-448.1020	-0.6139	52461.8397	0
1827	1	-448.0949	-0.6139	52461.8398	0
1828	1	-448.0898	-0.6139	52461.8398	0
1829	1	-448.0877	-0.6139	52461.8399	0
1830	1	-448.0869	-0.6139	52461.8399	0
1831	1	-448.0865	-0.6139	52461.8399	0
1832	1	-448.0842	-0.6139	52461.8465	0
1833	1	-448.0856	-0.6139	52461.8424	0
1834	1	-448.0840	-0.6139	52461.8408	0
1835	1	-448.0857	-0.6139	52461.8402	0
1836	1	-448.0862	-0.6139	52461.8400	0
1837	1	-448.0864	-0.6139	52461.8400	0
1838	1	-448.0842	-0.6139	52461.8399	0
1839	1	-448.0836	-0.6139	52461.8399	0
1840	1	-448.0835	-0.6139	52461.8399	0
1841	1	-448.0892	-0.6139	52461.8399	0
1842	1	-448.0910	-0.6139	52461.8399	0
1843	1	-448.0901	-0.6139	52461.8400	0
1844	1	-448.0901	-0.6139	52461.8400	0
1845	1	-448.0947	-0.6139	52461.8333	0
1846	1	-448.0921	-0.6139	52461.8375	0
1847	1	-448.0913	-0.6139	52461.8391	0
1848	1	-448.0956	-0.6139	52461.8330	0
1849	1	-448.0928	-0.6139	52461.8374	0
1850	1	-448.0920	-0.6139	52461.8391	0
1851	1	-448.0919	-0.6139	52461.8397	0
1852	1	-448.0964	-0.6139	52461.8333	0
1853	1	-448.0936	-0.6139	52461.8375	0
1854	1	-448.0949	-0.6139	52461.8325	0
1855	1	-448.0932	-0.6139	52461.8372	0
1856	1	-448.0897	-0.6139	52461.8391	0
1857	1	-448.0904	-0.6139	52461.8397	0
1858	1	-448.0903	-0.6139	52461.8400	0
1859	1	-448.0922	-0.6139	52461.8335	0
1860	1	-448.0881	-0.6139	52461.8376	0
1861	1	-448.0844	-0.6139	52461.8392	0
1862	1	-448.0832	-0.6139	52461.8398	0
1863	1	-448.0829	-0.6139	52461.8400	0
1864	1	-448.0773	-0.6139	52461.8401	0
1865	1	-448.0749	-0.6139	52461.8335	0
1866	1	-448.0763	-0.6139	52461.8310	0
1867	1	-448.0711	-0.6139	52461.8301	0
1868	1	-448.0735	-0.6139	52461.8165	0
1869	1	-448.0719	-0.6139	52461.8115	0
1870	1	-448.0716	-0.6139	52461.8097	0
1871	1	-448.0717	-0.6139	52461.8091	0
1872	1	-448.0720	-0.6139	52461.8089	0
1873	1	-448.0679	-0.6139	52461.8024	0
1874	1	-448.0685	-0.6139	52461.7999	0
1875	1	-448.0642	-0.6139	52461.7991	0
1876	1	-448.0628	-0.6139	52461.7989	0
1877	1	-448.0603	-0.6139	52461.7989	0
1878	1	-448.0598	-0.6139	52461.7990	0
1879	1	-448.0621	-0.6139	52461.7991	0
1880	1	-448.0632	-0.6139	52461.7992	0
1881	1	-448.0637	-0.6139	52461.7993	0
1882	1	-448.0640	-0.6139	52461.7994	0
1883	1	-448.0642	-0.6139	52461.7995	0
1884	1	-448.0643	-0.6139	52461.7995	0
1885	1	-448.0635	-0.6139	52461.7996	0
1886	1	-448.0637	-0.6139	52461.7996	0
1887	1	-448.0573	-0.6139	52461.7997	0
1888	1	-448.0550	-0.6139	52461.7997	0
1889	1	-448.0585	-0.6139	52461.7931	0
1890	1	-448.0596	-0.6139	52461.7907	0
1891	1	-448.0554	-0.6139	52461.7964	0
1892	1	-448.0540	-0.6139	52461.7986	0
1893	1	-448.0514	-0.6139	52461.7994	0
1894	1	-448.0508	-0.6139	52461.7998	0
1895	1	-448.0483	-0.6139	52461.8065	0
1896	1	-448.0520	-0.6139	52461.8025	0
1897	1	-448.0541	-0.6139	52461.8009	0
1898	1	-448.0577	-0.6139	52461.7937	0
1899	1	-448.0572	-0.6139	52461.8042	0
1900	1	-448.0620	-0.6139	52461.8016	0
1901	1	-448.0594	-0.6139	52461.8006	0
1902	1	-448.0579	-0.6139	52461.8002	0
1903	1	-448.0639	-0.6139	52461.8067	0
1904	1	-448.0651	-0.6139	52461.8091	0
1905	1	-448.0650	-0.6139	52461.8034	0
1906	1	-448.0666	-0.6139	52461.8012	0
1907	1	-448.0665	-0.6139	52461.8004	0
1908	1	-448.0680	-0.6139	52461.7935	0
1909	1	-448.0699	-0.6139	52461.7909	0
1910	1	-448.0676	-0.6139	52461.7899	0
1911	1	-448.0660	-0.6139	52461.7896	0
1912	1	-448.0661	-0.6139	52461.7895	0
1913	1	-448.0592	-0.6139	52461.7895	0
1914	1	-448.0560	-0.6139	52461.7896	0
1915	1	-448.0522	-0.6139	52461.7962	0
1916	1	-448.0504	-0.6139	52461.7987	0
1917	1	-448.0417	-0.6139	52461.8063	0
1918	1	-448.0402	-0.6139	52461.8091	0
1919	1	-448.0372	-0.6139	52461.8102	0
1920	1	-448.0382	-0.6139	52461.8105	0
1921	1	-448.0363	-0.6139	52461.8172	0
1922	1	-448.0321	-0.6139	52461.8197	0
1923	1	-448.0355	-0.6139	52461.8205	0
1924	1	-448.0361	-0.6139	52461.8208	0
1925	1	-448.0357	-0.6139	52461.8208	0
1926	1	-448.0328	-0.6139	52461.8274	0
1927	1	-448.0314	-0.6139	52461.8298	0
1928	1	-448.0306	-0.6139	52461.8306	0
1929	1	-448.0279	-0.6139	52461.8309	0
1930	1	-448.0242	-0.6139	52461.8309	0
1931	1	-448.0227	-0.6139	52461.8308	0
